condition,material,burst_kHz,member,capture_index,carrier_Hz,detected_burst_Hz,burst_detection_method,burst_frequency_relative_error,voltage_pp_kV,locked_charge_sign,file_sign_vote,sign_vote_disagrees,charge_lsb_nC,complex_fit_residual_rms_nC,complex_fit_signal_codes,raw_qv_energy_per_burst_uJ,burst_energy_median_uJ,apparent_lissajous_power_mW,detected_activity_on_fraction,duty_on_fraction,duty_envelope_contrast,source_voltage_clipped,current_clipped,monitor_voltage_clipped,negative_peak_envelope_halfcycle_median_nC,negative_peak_envelope_halfcycle_p95_nC,negative_all_halfcycle_p95_nC,negative_record_total_nC,negative_record_average_equivalent_flow_per_s,negative_peak_halfcycle_average_equivalent_flow_p95_per_s,negative_resolved_halfcycles,negative_total_halfcycles,negative_resolved_halfcycle_fraction,negative_peak_charge_resolution_threshold_nC,negative_peak_rate_resolution_threshold_per_s,positive_peak_envelope_halfcycle_median_nC,positive_peak_envelope_halfcycle_p95_nC,positive_all_halfcycle_p95_nC,positive_record_total_nC,positive_record_average_equivalent_flow_per_s,positive_peak_halfcycle_average_equivalent_flow_p95_per_s,positive_resolved_halfcycles,positive_total_halfcycles,positive_resolved_halfcycle_fraction,positive_peak_charge_resolution_threshold_nC,positive_peak_rate_resolution_threshold_per_s,transport_imbalance_nC
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_19.csv,19,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,10.26697826,-1,-1,False,7.9047679999999945,19.325730090971387,31.696452764428177,6447.259154355554,6447.259154355554,64508.7164248137,0.4406249999999991,0.4406249999999991,0.6682543708251413,False,False,False,-83.40467125757328,-70.95045285640478,-4.4188399235474805,-61017.28262980649,-3.808274526571097e+16,-1.0740337820432411e+17,2.0,1235.0,0.0016194331983805667,7.874016,1.2156898460935044e+16,-14.35010895260767,-6.235801794184925,-15.517858234589044,-61248.58890172241,-3.822711055783939e+16,-1.3991271868382104e+16,0.0,1235.0,0.0,7.874016,1.7893845580643472e+16,-231.30627191592066
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_20.csv,20,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,10.26697826,-1,-1,False,7.9047679999999945,19.22325897878818,31.61688261462585,6568.768017829143,6568.768017829143,65724.48589045148,0.4479166666666634,0.4479166666666634,0.6621713544204437,False,False,False,-77.95321686904893,-68.49376354640339,-4.937632535046927,-60890.481141758,-3.800360459342044e+16,-1.0321905987789686e+17,3.0,1227.0,0.0024449877750611247,7.874016,1.2140517616658234e+16,-12.81638095726322,-4.067582296968207,-14.604529207865442,-61446.29810312505,-3.835050689456885e+16,-9045560907500454.0,0.0,1244.0,0.0,7.874016,1.7873136299358196e+16,-555.8169613670543
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_21.csv,21,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,10.109498020000002,-1,-1,False,7.9047679999999945,20.17897200187023,31.339699793508405,6586.259074118511,6586.259074118511,65899.49445814324,0.45937499999999903,0.45937499999999903,0.6460594150234461,False,False,False,-81.53872738848067,-68.87216663248026,-7.896242586217573,-62748.007802135704,-3.916294358038599e+16,-1.0481143480397354e+17,1.0,1238.0,0.0008077544426494346,7.874016,1.2051602768582178e+16,-18.678731575121517,-6.313657733830721,-19.695057880346116,-62859.37053194937,-3.92324484532483e+16,-1.39481597959429e+16,0.0,1233.0,0.0,7.874016,1.793530849912038e+16,-111.36272981366346
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_22.csv,22,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,10.109498020000002,-1,-1,False,7.9047679999999945,20.055930214489884,31.416654823762578,6529.496976941563,6529.496976941563,65331.555440523356,0.4437499442858568,0.4437499442858568,0.6534394706493449,False,False,False,-81.53825918048781,-68.49094898731816,-6.654051677323186,-61886.33491020793,-3.862514727364546e+16,-1.0459164221063701e+17,0.0,1228.0,0.0,7.874016,1.2048532218740818e+16,-15.424210344859077,-5.898881753031163,-16.859373066080508,-62411.02133561944,-3.895262005876686e+16,-1.3213737533711904e+16,0.0,1241.0,0.0,7.874016,1.7990267657648546e+16,-524.6864254115135
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_23.csv,23,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,10.26697826,-1,-1,False,7.9047679999999945,19.29466512123001,31.408504911049256,6416.004321885133,6416.004321885133,64195.99297497729,0.44166671090411985,0.44166671090411985,0.6610118168825401,False,False,False,-75.97240061992525,-64.08490312648027,-7.1266182564684035,-59909.5563494036,-3.739137954205762e+16,-9.605120863491552e+16,3.0,1238.0,0.0024232633279483036,7.874016,1.2170108180170294e+16,-13.218997445679918,-1.4376478758706237,-15.356519470447383,-59953.83402691182,-3.741901458971671e+16,-3261090395792627.0,0.0,1233.0,0.0,7.874016,1.799613989642427e+16,-44.277677508216584
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_24.csv,24,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,10.109498020000002,-1,-1,False,7.9047679999999945,19.222661805063463,30.438356942167175,5931.943594143751,5931.943594143751,59352.673438618585,0.44895833333335516,0.44895833333335516,0.6577414981236614,False,False,False,-64.15648452976458,-44.43581190779125,-4.184034257500232,-53950.32583189185,-3.3672042200292904e+16,-6.668361371336073e+16,4.0,1232.0,0.003246753246753247,7.874016,1.2071896791538476e+16,-6.843569346002354,8.476243845936176,-9.439186971029816,-54255.19852794138,-3.386232253926777e+16,1.9261858765635524e+16,7.0,1237.0,0.005658852061438965,7.874016,1.7947783674778362e+16,-304.872696049526
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_25.csv,25,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,10.26697826,-1,-1,False,7.9047679999999945,18.262009071599017,30.18003089009973,5814.740695401375,5814.740695401375,58179.98774720654,0.44479171121712185,0.44479171121712185,0.6675020398900574,False,False,False,-57.10015127248397,-42.13862486534411,-2.530415053672604,-49256.282026614135,-3.0742346435454696e+16,-6.4701642383130024e+16,6.0,1223.0,0.004905968928863451,7.874016,1.2101796450166116e+16,-3.1222857281139085,9.65564787863721,-6.0288468583613115,-49961.29628143857,-3.1182367313442116e+16,2.183579243274061e+16,7.0,1247.0,0.0056134723336006415,7.874016,1.804640650520855e+16,-705.014254824433
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_26.csv,26,129794.39288234881,10000.0,nominal_folder_frequency_after_carrier_fallback,0.0,9.16092492,-1,-1,False,7.9047679999999945,16.382347677823667,27.447851607751577,5.580011162812321,5.580011162812321,55.80011162812321,,,,False,False,False,-0.4907020654815376,8.250743448592864,2.592066253433561,-7029.795150654363,-4387509349059804.0,2.0162197582055028e+16,10.0,327.0,0.03058103975535168,7.874016,2.0545878894833496e+16,-0.6392150527244409,6.584124546647327,0.20824750161043015,-6085.573006216295,-3798191538579125.0,1.4777025085173494e+16,0.0,249.0,0.0,7.874016,1.9599923542886704e+16,944.2221444380684
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_27.csv,27,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,21.646687603991328,32.02486533656975,6545.084350115413,6545.084350115413,65487.516510461166,0.44479171121711997,0.44479171121711997,0.6488360751725585,False,False,False,-96.81122798277889,-84.18161285721209,-10.751420657023647,-68022.79617648423,-4.2455099725876504e+16,-1.2521067275747043e+17,1.0,1226.0,0.0008156606851549756,7.874016,1.2040073078235642e+16,-22.17135761458472,-12.225513710360767,-21.074471980906953,-68781.36048246082,-4.292854282244035e+16,-2.7988824204863156e+16,0.0,1247.0,0.0,7.874016,1.8014900444275452e+16,-758.5643059765862
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_28.csv,28,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,10.109498020000002,-1,-1,False,7.9047679999999945,21.42592638568129,32.35392845369932,6621.829604623927,6621.829604623927,66255.39906978024,0.4395832772018487,0.4395832772018487,0.655629125064402,False,False,False,-98.8407391833851,-85.33661606277286,-9.65012185415339,-69044.00609197404,-4.309246795006253e+16,-1.2702333179949349e+17,1.0,1233.0,0.0008110300081103001,7.874016,1.2077883656864106e+16,-22.982490846759845,-10.765410978991921,-21.592718225405754,-69405.22048226674,-4.331791285712737e+16,-2.404951728478818e+16,0.0,1237.0,0.0,7.874016,1.7978724546058732e+16,-361.2143902927055
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_29.csv,29,129994.38424272223,9995.202302903954,voltage activity-envelope rising edges,0.00047976970960462496,10.109498020000002,-1,-1,False,7.9047679999999945,20.096112248598814,31.56998124297258,6372.906416406285,6372.906416406285,63698.48888945548,0.4380853716166428,0.4380853716166428,0.6589658211132483,False,False,False,-85.5555941157222,-72.24576880601067,-8.3048100263259,-62082.61170235468,-3.874764960011326e+16,-1.0897745534427154e+17,1.0,1232.0,0.0008116883116883117,7.874016,1.2077991805879294e+16,-16.81458331252543,-2.350025630517995,-18.014173204563978,-62580.48779953469,-3.905838924248355e+16,-5296536484246006.0,0.0,1244.0,0.0,7.874016,1.7955649082878632e+16,-497.8760971800075
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_30.csv,30,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.95140266,-1,-1,False,7.9047679999999945,20.15388383207383,31.34413268531588,6162.113908971678,6162.113908971678,61655.66626288159,0.43958337736211717,0.43958337736211717,0.6602502808127114,False,False,False,-81.24047914259145,-68.22301489619166,-6.743968294276606,-60300.19597587512,-3.763518963559889e+16,-1.0351723606719613e+17,1.0,1240.0,0.0008064516129032258,7.874016,1.2016947298241532e+16,-12.915973154328427,0.274281641883664,-14.784898066019617,-60148.073109564335,-3.754024511960084e+16,608391313947875.1,0.0,1230.0,0.0,7.874016,1.7994034571927364e+16,152.12286631078314
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_31.csv,31,129994.38424272223,9995.202302903954,voltage activity-envelope rising edges,0.00047976970960462496,9.7933073,-1,-1,False,7.9047679999999945,20.222196226960012,30.979827420988872,5979.984467399618,5979.984467399618,59771.15451988253,0.43392304029486034,0.43392304029486034,0.6527648863898342,False,False,False,-80.73530480167634,-67.99312652673196,-7.450593070472583,-58749.63501109021,-3.666743729239616e+16,-1.019733270345123e+17,0.0,1239.0,0.0,7.874016,1.1944926702889314e+16,-12.571541696707826,-1.5045827997162076,-14.588428283553865,-58878.61284568461,-3.674793628887854e+16,-3323620802723543.5,1.0,1234.0,0.0008103727714748784,7.874016,1.7944089756872196e+16,-128.9778345943996
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_32.csv,32,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,19.750694176717932,30.849911779682355,5812.265523478618,5812.265523478618,58155.22215924969,0.43020837642311666,0.43020837642311666,0.6589561954875233,False,False,False,-76.08843124104112,-63.7615859079763,-7.163793360793751,-56234.23684479114,-3.5097500653457576e+16,-9.476290442730592e+16,0.0,1232.0,0.0,7.874016,1.1963265117705944e+16,-10.90755841822957,0.9155961400641002,-12.10349563124754,-56561.079666454854,-3.5301493217250724e+16,2072391028715215.2,1.0,1239.0,0.0008071025020177562,7.874016,1.8022471551763228e+16,-326.8428216637112
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_33.csv,33,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,19.801558098066756,30.721807646785866,5852.149356183333,5852.149356183333,58554.28396090614,0.4343749999999967,0.4343749999999967,0.6541732813761388,False,False,False,-74.35016310286021,-64.26700434016752,-7.668498152335185,-56463.635820340256,-3.5240675543808796e+16,-9.613758542154976e+16,1.0,1228.0,0.0008143322475570033,7.874016,1.1947311144350418e+16,-10.67598180920578,-1.2935565431951417,-13.048278400151743,-56943.084565646874,-3.5539914114399572e+16,-2896168305454547.5,0.0,1242.0,0.0,7.874016,1.8005419162395928e+16,-479.44874530661764
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_34.csv,34,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,22.82805061989323,32.36736774915728,6207.096045214336,6207.096045214336,62105.73966641457,0.4166667084001101,0.4166667084001101,0.6607671574746454,False,False,False,-103.93708426933848,-86.64586169841454,-11.380555614041842,-68609.91505195019,-4.282153850537303e+16,-1.3025889040381541e+17,0.0,1230.0,0.0,7.874016,1.1959770979903576e+16,-21.069389429647856,-9.873126959379844,-20.982645835251745,-69057.90426645467,-4.310114222422867e+16,-2.2085503427558176e+16,1.0,1240.0,0.0008064516129032258,7.874016,1.8130675938795744e+16,-447.9892145044869
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_35.csv,35,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.95140266,-1,-1,False,7.9047679999999945,24.42608159493311,34.47526466747228,7067.261170868998,7067.261170868998,70712.21054666219,0.42499999999999655,0.42499999999999655,0.6563827731211642,False,False,False,-133.07369527669843,-118.49453110388069,-14.382060047368688,-79869.28403826317,-4.984885375898518e+16,-1.7602018949895658e+17,0.0,1236.0,0.0,7.874016,1.1948392329259328e+16,-35.23603370293148,-25.814096940591273,-27.052046689261363,-79995.32458292827,-4.992751950332444e+16,-5.893846219308646e+16,0.0,1234.0,0.0,7.874016,1.807581938371125e+16,-126.04054466509842
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_36.csv,36,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,24.296539666686673,33.73265380109064,7007.39420371746,7007.39420371746,70113.20543228218,0.4416666666666606,0.4416666666666606,0.6451278724444519,False,False,False,-129.2545110932303,-114.8765999263828,-15.16638641177113,-78683.14274588977,-4.910854683708153e+16,-1.7311604833170954e+17,0.0,1234.0,0.0,7.874016,1.1966471649666536e+16,-36.73595735684803,-28.374324295794484,-27.481040451369637,-79040.88595267237,-4.933182527275191e+16,-6.356020774281083e+16,0.0,1237.0,0.0,7.874016,1.8114542664909876e+16,-357.7432067826012
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_37.csv,37,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,24.116100943428002,33.92606716061373,7112.7516132717665,7112.7516132717665,71167.36985990571,0.44062494397285423,0.44062494397285423,0.6500414584778917,False,False,False,-129.65887898188896,-120.14647639760913,-15.237849961693145,-79838.0219720405,-4.982934215091079e+16,-1.79589479084788e+17,0.0,1235.0,0.0,7.874016,1.199456863852812e+16,-37.31955575479091,-26.29562520165501,-27.30712862434507,-80073.11741802043,-4.997607238202746e+16,-5.938125541473152e+16,0.0,1236.0,0.0,7.874016,1.800570784068691e+16,-235.095445979925
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_38.csv,38,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,24.699793286655584,33.69895683258545,6910.692456311942,6910.692456311942,69145.64612501403,0.43645833333333595,0.43645833333333595,0.6443109823398386,False,False,False,-129.7428760685326,-119.99168919565615,-15.397614722243915,-79905.761739862,-4.987162060401654e+16,-1.7931233886189222e+17,0.0,1242.0,0.0,7.874016,1.1992522450647404e+16,-37.565542819095185,-27.454400023845988,-27.648009686178135,-79745.42781769279,-4.977155131786909e+16,-6.1884415297269864e+16,0.0,1229.0,0.0,7.874016,1.802488804710476e+16,160.33392216921493
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_39.csv,39,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,24.26430424520641,33.1591449624442,6554.425533823687,6554.425533823687,65580.98068748313,0.44479166666666636,0.44479166666666636,0.6525761804350665,False,False,False,-119.76781571046175,-107.677528079794,-14.49215372351682,-75529.71423092496,-4.714039601696667e+16,-1.600483447024988e+17,0.0,1240.0,0.0,7.874016,1.1916280060115052e+16,-29.571061909024536,-21.707555488747385,-25.1324964706807,-75446.82684696848,-4.708866347508822e+16,-4.922604774858885e+16,0.0,1230.0,0.0,7.874016,1.807782715347654e+16,82.8873839564767
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_40.csv,40,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.63521147,-1,-1,False,7.9047679999999945,22.470235886675898,32.15642370314511,6260.033747739533,6260.033747739533,62635.41330890684,0.43854171059111785,0.43854171059111785,0.6505953326132384,False,False,False,-104.27993387262005,-92.28866357676033,-12.105453936337899,-69048.78777395442,-4.309545234348275e+16,-1.3799674947540902e+17,0.0,1227.0,0.0,7.874016,1.1888640474079566e+16,-23.359636829634766,-12.889349962051519,-21.70419430725769,-69738.98816588684,-4.352622743826576e+16,-2.9252309451110428e+16,0.0,1244.0,0.0,7.874016,1.8082584466286396e+16,-690.2003919324197
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_41.csv,41,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.477115640000001,-1,-1,False,7.9047679999999945,20.59211273899232,30.988212812770456,5773.648500194246,5773.648500194246,57768.83554990437,0.4406249439728461,0.4406249439728461,0.6502918158331816,False,False,False,-85.74296345490822,-75.6847710884947,-8.467850230839977,-58892.272571865295,-3.6756461740195256e+16,-1.1294171615212637e+17,0.0,1229.0,0.0,7.874016,1.1850944314227766e+16,-13.505270811964948,-4.502167215768772,-14.196027752042644,-59554.81874825817,-3.716997699644522e+16,-1.015739469705426e+16,0.0,1243.0,0.0,7.874016,1.8176844638236636e+16,-662.5461763928761
argon_only_10kHz,argon_only,10,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_42.csv,42,129994.38424272223,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,9.7933073,-1,-1,False,7.9047679999999945,22.091394591664578,31.967082532980925,6214.509282302106,6214.509282302106,62179.91357468097,0.44166671090411525,0.44166671090411525,0.6464416577615424,False,False,False,-102.14303508242487,-89.18513393744803,-11.801663311475874,-66930.60759571273,-4.177343155399169e+16,-1.333551426221269e+17,0.0,1244.0,0.0,7.874016,1.1852036445040686e+16,-20.792624239033373,-11.622840193063508,-20.847493784842758,-66680.5033135129,-4.16173338508759e+16,-2.638376530735407e+16,0.0,1225.0,0.0,7.874016,1.8088775981991916e+16,250.10428219982714
