condition,material,burst_kHz,member,capture_index,period_index,start_s,stop_s,midpoint_s,signed_raw_qv_energy_uJ,raw_qv_energy_uJ,apparent_power_using_capture_frequency_mW,detected_activity_on_fraction,closure_delta_V_kV,closure_delta_Q_nC,closure_contribution_fraction,detected_burst_Hz,detector_method,source_voltage_clipped,monitor_voltage_clipped,power_usable
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,131,0.00656510365,0.00661502364,0.006590063645,6233.847659265592,6233.847659265592,124617.13695968772,0.5333332398504038,0.15809547999999984,7.9047740000000015,0.0011014233530370553,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,132,0.00661512764,0.00666504764,0.00664008764,6398.556408950872,6398.556408950872,127909.73150801321,0.5645833333333335,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,133,0.00666515164,0.00671507164,0.0066901116399999995,6527.728743795971,6527.728743795971,130491.93874544365,0.5916666666666691,0.0,7.9047740000000015,0.0008607630619063097,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,134,0.00671517564,0.0067650956400000005,0.0067401356400000004,6304.307956891067,6304.307956891067,126025.66681786663,0.5354166666666595,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,135,0.0067651996399999996,0.00681511963,0.006790159634999999,6456.624144547083,6456.624144547083,129070.52903712456,0.5770832486144303,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,136,0.0068152236300000005,0.006865143630000001,0.006840183630000001,6309.934058848488,6309.934058848488,126138.13487234901,0.5562499999999994,0.15748024000000016,7.904772999999998,0.001087372822808227,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,137,0.00686524763,0.00691516763,0.00689020763,6302.540281106272,6302.540281106272,125990.33026371668,0.5708333333333276,0.15748024000000016,7.904772999999998,0.001088648466059389,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,138,0.006915271630000001,0.00696519162,0.006940231625,6261.951503124668,6261.951503124668,125178.94416940912,0.5354167739216311,0.15748024000000016,7.904772999999998,0.0010957048782444482,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,139,0.00696529562,0.00701521562,0.00699025562,6412.329900146731,6412.329900146731,128185.06916985297,0.5708333333333276,0.15748024000000016,7.904772999999998,0.0010700090164024235,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,140,0.00701531962,0.00706523962,0.00704027962,6216.40758322711,6216.40758322711,124268.50278332243,0.5499999999999965,0.0,7.904772999999998,0.0010039962407583846,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,141,0.00706534362,0.00711526362,0.00709030362,6005.500891204579,6005.500891204579,120052.3926757195,0.5249999999999939,0.15748024000000016,0.0,0.00010323884317958395,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,142,0.00711536762,0.00716528761,0.007140327615000001,6227.013081861575,6227.013081861575,124480.51099207174,0.5812499161157534,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,143,0.00716539161,0.00721531161,0.0071903516099999995,6172.735836314376,6172.735836314376,123395.48689269443,0.5645833333333347,0.0,7.874016,0.0010071653281076667,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,144,0.00721541561,0.0072653356100000005,0.0072403756100000004,6213.2809100292725,6213.2809100292725,124205.99932102751,0.5333333333333281,0.0,7.874016,0.0010005930206484469,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,145,0.00726543961,0.00731535961,0.00729039961,6145.25440415356,6145.25440415356,122846.12194465267,0.5333333333333281,0.0,7.874016,0.0010116693476028415,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,146,0.0073154636100000005,0.007365383600000001,0.007340423605,6197.044393138442,6197.044393138442,123881.42477899078,0.5333332398504038,0.15809547999999984,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,147,0.0073654876,0.0074154076,0.0073904476,6526.432857994361,6526.432857994361,130466.03346394656,0.5875000000000048,-0.15809547999999984,7.874016,0.0010479520485757626,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,148,0.007415511600000001,0.0074654316,0.0074404716,6280.069836677089,6280.069836677089,125541.13698790499,0.5375000000000089,0.15809547999999984,7.874016,0.0010890625202101601,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,149,0.0074655356,0.00751545559,0.0074904955950000005,6386.67690279509,6386.67690279509,127672.25537344196,0.5770834489349824,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,150,0.00751555959,0.00756547959,0.00754051959,6429.145224837744,6429.145224837744,128521.21431400435,0.5895833333333361,0.0,7.874016,0.0010638099536163408,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,151,0.00756558359,0.00761550359,0.00759054359,6302.557246238721,6302.557246238721,125990.66940357852,0.5687499999999877,0.0,15.748032,0.0021703535299132785,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,152,0.00761560759,0.00766552759,0.00764056759,6176.48254086256,6176.48254086256,123470.38503255104,0.5520833333333279,0.0,7.904772999999998,0.0011116528282918265,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,153,0.00766563159,0.00771555158,0.007690591585,6111.638544907755,6111.638544907755,122174.12731715714,0.5312501064202994,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,154,0.00771565558,0.0077655755800000005,0.0077406155800000005,6334.884440790705,6334.884440790705,126636.90310244336,0.5624999999999848,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,155,0.00776567958,0.00781559958,0.00779063958,6271.954018669431,6271.954018669431,125378.89850222482,0.5499999999999956,0.0,7.904772999999998,0.0010947312854984175,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,156,0.00781570358,0.00786562358,0.00784066358,6260.038028956607,6260.038028956607,125140.69304658682,0.5333333333333368,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,157,0.00786572758,0.00791564757,0.007890687575,6179.548486106811,6179.548486106811,123531.67451848288,0.5312499060997559,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,158,0.00791575157,0.00796567157,0.00794071157,6252.615126150293,6252.615126150293,124992.306216139,0.5416666666666812,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,159,0.00796577557,0.00801569557,0.007990735570000001,6287.485464453215,6287.485464453215,125689.37838755583,0.5520833333333193,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,160,0.00801579957,0.008065719570000001,0.00804075957,6189.5412637348845,6189.5412637348845,123731.43418640393,0.5291666666666393,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,161,0.00806582357,0.008115743560000001,0.008090783565,6311.208033354182,6311.208033354182,126163.6021381753,0.5416665748531186,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,162,0.00811584756,0.00816576756,0.008140807560000001,6411.717236398497,6411.717236398497,128172.82177363847,0.5645833333333422,0.0,7.9047740000000015,0.0010708683650410052,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,163,0.00816587156,0.00821579156,0.00819083156,6457.810682699021,6457.810682699021,129094.24841486201,0.5666666666666562,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,164,0.00821589556,0.00826581555,0.008240855555,6273.201283236445,6273.201283236445,125403.83182556991,0.5250001051682929,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,165,0.00826591955,0.00831583955,0.008290879550000001,6151.505332970374,6151.505332970374,122971.08054086288,0.5270833333333427,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,166,0.00831594355,0.00836586355,0.00834090355,6255.681064418884,6255.681064418884,125053.59556262456,0.5562499999999994,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,167,0.00836596755,0.00841588755,0.00839092755,6231.960881184985,6231.960881184985,124579.41950245503,0.5312500000000054,0.0,7.904773999999996,0.0011017567800813476,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,168,0.00841599155,0.008465911540000001,0.008440951545,6197.671684425817,6197.671684425817,123893.9645856311,0.5333332398503858,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,169,0.008466015540000002,0.00851593554,0.008490975540000001,6179.56064924366,6179.56064924366,123531.91766450976,0.533333333333338,0.0,7.904773999999996,0.0011110992421261624,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,170,0.008516039539999999,0.00856595954,0.00854099954,6384.235816201417,6384.235816201417,127623.45706475661,0.5604166666666447,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,171,0.00856606354,0.00861598354,0.00859102354,6442.819006998557,6442.819006998557,128794.55875189067,0.5770833333333479,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,172,0.008616087540000001,0.00866600753,0.008641047535000002,6276.213837447134,6276.213837447134,125464.05400313852,0.5312499060997559,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,173,0.008666111530000001,0.008716031530000001,0.00869107153,6216.935244035896,6216.935244035896,124279.0509363847,0.5312500000000228,-0.15809547999999984,0.0,0.00030113424972435,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,174,0.00871613553,0.008766055529999999,0.00874109553,6242.617422593716,6242.617422593716,124792.44807691411,0.5437500000000126,0.0,7.904773999999996,0.000999781055226572,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,175,0.00876615953,0.00881607952,0.008791119525,6208.885057462199,6208.885057462199,124118.12444962424,0.533333440170938,0.0,7.904773999999996,0.0010052127839982202,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,176,0.00881618352,0.00886610352,0.00884114352,6116.669040797501,6116.669040797501,122274.688965361,0.5312499999999707,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,177,0.00886620752,0.00891612752,0.00889116752,6059.197045298444,6059.197045298444,121125.80052183168,0.5250000000000113,0.0,7.904773999999996,0.0010300458274383642,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,178,0.00891623152,0.00896615152,0.008941191519999999,6285.6545867856685,6285.6545867856685,125652.77840219783,0.5312500000000228,0.0,-7.904773999999996,0.000992935667711921,19990.404605807908,voltage activity-envelope rising edges,False,False,True
