condition,material,burst_kHz,member,capture_index,burst_index,target_charge_polarity,pin_voltage_polarity,amplitude_kV,duration_s,midpoint_s,nominal_directed_terminal_charge_nC,passive_background_nC,terminal_excess_nC,model_factor,model_dependent_charge_nC,halfcycle_average_equivalent_flow_per_s,above_passive_resolution_threshold,background_model,evidence_tier,factor_source
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,162,negative,-1,3.6853059133333335,4.402396508345827e-06,0.008133666159183723,380.4697843893109,100.8097081458982,279.66007624341273,1.0,279.66007624341273,3.9648879884595194e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,163,negative,-1,3.685305913333334,4.437051963998573e-06,0.008183672831455897,389.64162298049786,100.7115160128022,288.9301069676957,1.0,288.9301069676957,4.0643199564844486e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,164,negative,-1,3.606155553333334,4.4326705706740355e-06,0.008233685996607508,395.9403043838749,99.30749934386978,296.6328050400051,1.0,296.6328050400051,4.176796617120165e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,165,negative,-1,3.7116551800000006,4.432750940705846e-06,0.008283658009953496,380.1522957452139,99.88129571393935,280.2710000312745,1.0,280.2710000312745,3.946339447902395e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,166,negative,-1,3.579806286666667,4.480348732358377e-06,0.008333645147759274,381.78039244676967,98.98235097159218,282.79804147517746,1.0,282.79804147517746,3.9396186492338976e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,167,negative,-1,3.685305913333334,4.4110517661549026e-06,0.008383651821356974,396.92264878873186,99.83595214848692,297.08669664024495,1.0,297.08669664024495,4.2036897576425875e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,168,negative,-1,3.527210313333334,4.411054704266462e-06,0.008433623845403145,385.0802539984698,99.97234062499516,285.1079133734746,1.0,285.1079133734746,4.0341907952307706e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,169,negative,-1,3.685305913333334,4.385029386884398e-06,0.008483634822744454,385.7447703277305,100.20019919148656,285.544571136244,1.0,285.544571136244,4.064349117569228e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,170,negative,-1,3.632607380000001,4.388609492908535e-06,0.008533625946064235,385.4829510676636,100.13528323479633,285.3476678328673,1.0,285.3476678328673,4.058233162538017e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,171,negative,-1,3.685305913333334,4.385132911861184e-06,0.008583630851929829,392.3132598996491,100.66102691105444,291.6522329885947,1.0,291.6522329885947,4.151185597730142e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,172,negative,-1,3.500963606666667,4.406799178801463e-06,0.008633631016462624,397.90653815194673,99.51419478533273,298.392343366614,1.0,298.392343366614,4.22623869004819e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,173,negative,-1,3.527210313333334,4.376416225453789e-06,0.00868360519527567,386.39561980401965,99.9221190334829,286.47350077053676,1.0,286.47350077053676,4.085596210553414e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,174,negative,-1,3.580011368333334,4.388670252842078e-06,0.008733597113787534,391.776563284797,100.55009544880363,291.2264678359934,1.0,291.2264678359934,4.1417844973528845e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,175,negative,-1,3.527210313333334,4.416277910871541e-06,0.008783586437006448,389.7125505434961,100.00028512227925,289.71226542121684,1.0,289.71226542121684,4.094492625017474e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,176,negative,-1,3.6325048200000003,4.428337410886454e-06,0.008833599123420011,384.447826264651,98.83036298626297,285.617463278388,1.0,285.617463278388,4.025628183828181e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,177,negative,-1,3.5534570200000006,4.406721253553611e-06,0.008883568981948947,384.090879824319,99.53614280828636,284.5547370160327,1.0,284.5547370160327,4.0303229341636806e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,178,negative,-1,3.579908846666667,4.388508135838229e-06,0.008933568311893965,391.80117101379227,100.92935811007042,290.87181290372183,1.0,290.87181290372183,4.136893457978441e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,179,negative,-1,3.632607380000001,4.4110547042647275e-06,0.008983575815403145,400.846305409258,100.74682989675854,300.09947551249945,1.0,300.09947551249945,4.246316868029867e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,180,negative,-1,3.579908846666667,4.390004547846424e-06,0.009033584305163971,390.46590446473755,100.18245397820301,290.28345048653455,1.0,290.28345048653455,4.127118253821157e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,181,negative,-1,3.6588540866666674,4.4457365288054496e-06,0.009083580479586573,394.9510590846683,99.68361126555892,295.2674478191094,1.0,295.2674478191094,4.1453523910267e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,182,negative,-1,3.579908846666667,4.3766650979527866e-06,0.009133566223412907,396.0908066704059,100.08650056204417,296.0043061083618,1.0,296.0043061083618,4.221281549550109e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,183,negative,-1,3.579908846666667,4.385019386883571e-06,0.009183554787744455,392.3551791693589,100.13518582624357,292.21999334311533,1.0,292.21999334311533,4.1593744046959795e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,184,negative,-1,3.606155553333334,4.428448217666872e-06,0.00923355711374214,386.37441689750483,99.4255640779434,286.9488528195614,1.0,286.9488528195614,4.0442922232541843e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,185,negative,-1,3.632607380000001,4.397497521830759e-06,0.009283544629624843,392.6705819346622,100.30756415767198,292.3630177769902,1.0,292.3630177769902,4.149601948455734e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,186,negative,-1,3.606155553333334,4.435303356595602e-06,0.009333539269960736,386.2812878525255,99.68588249450235,286.5954053580232,1.0,286.5954053580232,4.0330675929546323e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,187,negative,-1,3.6853059133333335,4.385029386884398e-06,0.009383546772744455,392.3551791691387,100.91730718717037,291.4378719819683,1.0,291.4378719819683,4.148232456680099e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,188,negative,-1,3.7115526200000004,4.45865813471398e-06,0.009433546920389526,391.0017765138078,99.64995862680284,291.3518178870049,1.0,291.3518178870049,4.078525332642564e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,189,negative,-1,3.6062581133333333,4.412000305731648e-06,0.009483542363121805,401.28631115064576,99.6937392604874,301.59257189015835,1.0,301.59257189015835,4.2665291110632045e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,190,negative,-1,3.685203353333334,4.4283374108847195e-06,0.00953351909342001,378.5365704134544,100.03596243389603,278.50060797955837,1.0,278.50060797955837,3.9253198450385754e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,191,negative,-1,3.6588540866666674,4.458658134715715e-06,0.009583514910389527,386.9859647989098,100.1242373969508,286.861727401959,1.0,286.861727401959,4.0156702321582605e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,192,negative,-1,3.5534570200000006,4.411909063434943e-06,0.009633510348044008,391.59368534047456,99.83691617071004,291.75676916976454,1.0,291.75676916976454,4.127470662078145e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,193,negative,-1,3.5535595800000004,4.42754624310239e-06,0.009683500542302298,395.91019818432414,99.38573987396663,296.52445831035755,1.0,296.52445831035755,4.1801033704095834e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,194,negative,-1,3.579908846666667,4.390004547846424e-06,0.009733504275163972,388.201424812139,99.52044308114293,288.6809817309961,1.0,288.6809817309961,4.104335080887681e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,195,negative,-1,3.6588540866666674,4.4457365288054496e-06,0.009783500439586573,389.03328574710605,100.31009190992268,288.7231938371834,1.0,288.7231938371834,4.053475554985896e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,196,negative,-1,3.6326073800000005,4.4024436673464895e-06,0.009833494126552085,394.96443807299494,100.68375228251936,294.28068579047556,1.0,294.28068579047556,4.17212736740563e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,197,negative,-1,3.579908846666667,4.393687581703484e-06,0.009883496448964427,394.9875368154399,99.31450717409565,295.67302964134427,1.0,295.67302964134427,4.2002210290615514e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,198,negative,-1,3.6588540866666674,4.4252605509512155e-06,0.00993349158918141,389.30621264049273,99.21641450064796,290.0897981398448,1.0,290.0897981398448,4.091506221275811e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,0,positive,1,4.3438322199999995,4.759096242680766e-06,2.999053636180041e-05,149.97284594976344,72.49894378167035,77.47390216809309,1.0,77.47390216809309,1.0160627958716291e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,1,positive,1,4.343934779999999,4.826960097874844e-06,7.994426588815219e-05,147.70178174824886,71.52695729349875,76.17482445475011,1.0,76.17482445475011,9.849798805859242e+16,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,2,positive,1,4.42287994,4.871757276195759e-06,0.00012993885683579894,147.41906889960873,70.7807786781668,76.63829022144193,1.0,76.63829022144193,9.818604596857314e+16,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
